,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,Inches,Inches Type,Ratio Inches/€
83,"LA2405wg, 24"", 1920x1200, DisplayPort, DVI, VGA, USB2.0 [Reacondicionado Grado B]",89.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000227-hp-la2405wg-24--1920x1200-displayport-dvi-vga-usb20-reacondicionado-grado-b.html,24.0,Inch1,0.2696629213483146
84,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000204-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.2529411764705882
85,"P2219H, 22""FHD, 1920x1080 60Hz LCD IPS,HDMI, DisplayPort, VGA, USB [Demo]",149.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000202-dell-p2219h-22-fhd-1920x1080-60hz-lcd-ipshdmi-displayport-vga-usb-demo.html,22.0,Inch1,0.1476510067114094
86,"LA2205wg, 22"" HD, 1920x1200, DisplayPort, DVI, VGA, USB 2.0 [Reacondicionado Grado B]",75.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000198-hp-la2205wg-22-hd-1920x1200-displayport-dvi-vga-usb-20-reacondicionado-grado-b.html,22.0,Inch1,0.29333333333333333
87,"LA2405x, 24""FHD, Full HD 1920x1080, DP, DVI, VGA, USB 2.0 [Reacondicionado Grado A]",89.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000196-hp-la2405x-24-fhd-full-hd-1920x1080-dp-dvi-vga-usb-20-reacondicionado-grado-a.html,24.0,Inch1,0.2696629213483146
88,"P2720D, 27""QHD,Quad HD 2560x1440, HDMI, DisplayPort, USB 3.2 [Nuevo]",299.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000171-dell-p2720d-27-qhdquad-hd-2560x1440-hdmi-displayport-usb-32-nuevo.html,27.0,Inch3,0.0903010033444816
89,"E2414HT 24"" FULL HD LED, 1920x1080, 16:9, 60HZ, VGA, DVI [Reacondicionado Grado A]",109.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000099-dell-e2414ht-24-full-hd-led-1920x1080-169-60hz-vga-dvi-reacondicionado-grado-a.html,24.0,Inch1,0.22018348623853212
90,"2314Ht 23"" FULL HD LED 1920x1080 60Hz, VGA, DisplayPort, DVI-D, USB [Reacondicionado Grado A]",90.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000098-dell-2314ht-23-full-hd-led-1920x1080-60hz-vga-displayport-dvi-d-usb-reacondicionado-grado-a.html,23.0,Inch1,0.25555555555555554
91,"U2721DE 27"", QHD IPS, 2560x1440, USB, USB 3.2, USB C, HDMI, DP, HDCP [Nuevo]",399.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000082-dell-u2721de-27--qhd-ips-2560x1440-usb-usb-32-usb-c-hdmi-dp-hdcp-nuevo.html,27.0,Inch3,0.06766917293233082
92,"P2720DC 27"", QHD IPS 16:9 USB 3.2, USB TIPO C, HDMI, DisplayPort [Nuevo]",299.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000081-dell-p2720dc-27--qhd-ips-169-usb-32-usb-tipo-c-hdmi-displayport-nuevo.html,27.0,Inch3,0.0903010033444816
93,"P2720D, 27""QHD,Quad HD 2560x1440, HDMI, DisplayPort, USB 3.2 [Reacondicionado Grado A]",269.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000072-dell-p2720d-27-qhdquad-hd-2560x1440-hdmi-displayport-usb-32-reacondicionado-grado-a.html,27.0,Inch3,0.10037174721189591
94,"LA2306X, 23""FHD, FullHD 1920x1080, DisplayPort, DVI, VGA, USB 2.0 [Reacondicionado Grado B]",85.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000055-hp-la2306x-23-fhd-fullhd-1920x1080-displayport-dvi-vga-usb-20-reacondicionado-grado-b.html,23.0,Inch1,0.27058823529411763
95,"E2414HT, 24''FHD FullHD, DVI, VGA [Reacondicionado Grado A]",109.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000027-dell-e2414ht-24fhd-fullhd-dvi-vga-reacondicionado-grado-a.html,24.0,Inch1,0.22018348623853212
96,"E2414HT, 24''FHD, FullHD, DVI, VGA [Reacondicionado Grado A]",109.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000026-dell-e2414ht-24fhd-fullhd-dvi-vga-reacondicionado-grado-a.html,24.0,Inch1,0.22018348623853212
97,"E2414HT, 24''FHD, FullHD, DVI, VGA [Reacondicionado Grado A]",109.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000025-dell-e2414ht-24fhd-fullhd-dvi-vga-reacondicionado-grado-a.html,24.0,Inch1,0.22018348623853212
98,"U2414H, 23.8""FHD, FullHD 1920x1080, DisplayPort, MINI DV, HDMI, USB 3.0 [Reacondicionado Grado A]",109.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000024-dell-u2414h-238-fhd-fullhd-1920x1080-displayport-mini-dv-hdmi-usb-30-reacondicionado-grado-a.html,23.8,Inch1,0.21834862385321102
99,"P2317H, 23""FHD, FullHD 1920x1080, HDMI, VGA, DisplayPortP, USB 3.0 [Reacondicionado Grado B]",99.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000023-dell-p2317h-23-fhd-fullhd-1920x1080-hdmi-vga-displayportp-usb-30-reacondicionado-grado-b.html,23.0,Inch1,0.23232323232323232
100,"Z34c G3 - LED monitor curved - 34"" [Nuevo]",1090.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2372197-hp-z34c-g3-led-monitor-curved-34-nuevo.html,34.0,Inch2,0.031192660550458717
101,"HPINC P22v P22va G4 21.5"" FHD IPS Monitor Black(1920x1080) - TI - VGA - HDMI - HDCP - VESA [Demo]",183.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2367950-hp-hpinc-p22v-p22va-g4-215-fhd-ips-monitor-black1920x1080-ti-vga-hdmi-hdcp-vesa-demo.html,21.5,Inch1,0.11748633879781421
102,"HPINC Z27xs G3 27"" 4K USB-C DreamColor Monitor Black(3840x2160) - HA - TI - PI - SW - DP - HDMI - USB-C - VESA",980.43,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2363760-4159-hp-hpinc-z27xs-g3-27-4k-usb-c-dreamcolor-monitor-black3840x2160-ha-ti-pi-sw-dp-hdmi-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.027538936997031915
103,"APPLE IMAC iMac 24"" (2021) 4.5K Ret M1 8GB - 256GB SSD [Nuevo]",1806.0,APPLE,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2363386-apple-apple-imac-imac-24-2021-45k-ret-m1-8gb-256gb-ssd-nuevo.html,24.0,Inch1,0.013289036544850499
104,"HPINC E24 G4 23.8"" IPS FHD 16:9 Monitor NO STAND(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",254.15,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2363123-4007-hp-hpinc-e24-g4-238-ips-fhd-169-monitor-no-stand1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.09364548494983278
105,"DELL P2723D P2723QE 27"" 16:9 4K IPS USB-C Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - RJ45 - USB-C - VESA",588.77,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2362213-3881-dell-dell-p2723qe-27-169-4k-ips-usb-c-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-rj45-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.045858314791854204
106,"DELL P2723D P2723DE 27"" 16:9 QHD IPS USB-C Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - DP - RJ45 - USB-C - VESA",461.05,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2362212-3879-dell-dell-p2723d-p2723de-27-169-qhd-ips-usb-c-monitor-black2560x1440-ha-ti-sw-pi-hdmi-dp-rj45-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.058561978093482264
107,"DELL P2723D 27"" 16:9 QHD IPS Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - DP - VESA",373.99,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2362211-3877-dell-dell-p2723d-27-169-qhd-ips-monitor-black2560x1440-ha-ti-sw-pi-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.07219444370170325
108,"DELL UltraSharp U2723QE 27"" 16:9 4K Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - RJ-45 - USB-C - VESA",816.62,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2360781-3768-dell-dell-ultrasharp-u2723qe-27-169-4k-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-rj-45-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.0330631138105851
109,"P2722HE 27"" IPS 16:9 USB-C Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB-C - VESA [Nuevo]",346.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2356181-dell-p2722he-27-ips-169-usb-c-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-c-vesa-nuevo.html,27.0,Inch3,0.07803468208092486
110,T27hv ThinkVision T27hv-20 27''QHD IPS Monitor Black(2560x1440) - HA - TI - SW - DP - HDMI - USB-C - CAM - Speakers [Nuev,575.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2355220-lenovo-t27hv-thinkvision-t27hv-20-27qhd-ips-monitor-black2560x1440-ha-ti-sw-dp-hdmi-usb-c-cam-speakers-nuevo.html,27.0,Inch3,0.04695652173913043
111,"HPINC E24mv G4 23.8"" FHD Conferencing Monitor1920x1080 - HA - TI - SW - PI - VGA - HDMI - DP - VESA - CAM - Speaker",315.35,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2354811-3203-hp-hpinc-e24mv-g4-238-fhd-conferencing-monitor1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-cam-speaker-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.07547169811320754
112,"ThinkVision T32h-20 32"" QHD IPS Monitor Black(2560x1440)HA - TI - SW - HDMI - DP - USB-C - VESA [Nuevo]",434.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2354440-lenovo-thinkvision-t32h-20-32-qhd-ips-monitor-black2560x1440ha-ti-sw-hdmi-dp-usb-c-vesa-nuevo.html,32.0,Inch2,0.07373271889400922
113,"P2422HE 23,8"" IPS 16:9 USB-C Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB-C - VESA [Nuevo]",310.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352760-dell-p2422he-238-ips-169-usb-c-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-c-vesa-nuevo.html,23.8,Inch1,0.0767741935483871
114,"HPINC Z27k G3 27"" 4K IPS USB-C Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - USB-C - VESA",664.02,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352592-2899-hp-hpinc-z27k-g3-27-4k-ips-usb-c-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.04066142586066685
115,"SAMSUNG S27AM500NR 27"" FHD VA SmartMonitor Black(1920x1080)TI - 2xHDMI - Wifi - BT - Speakers - VESA [Nuevo]",258.0,SAMSUNG,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352448-samsung-samsung-s27am500nr-27-fhd-va-smartmonitor-black1920x1080ti-2xhdmi-wifi-bt-speakers-vesa-nuevo.html,27.0,Inch3,0.10465116279069768
116,"U2421E 24"" FHD IPS 16:10 USB-C Monitor Black(1920x1200)HA - TI - SW - - HDMI - DP - USB-C - RJ45",448.78,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352334-2857-dell-u2421e-24-fhd-ips-1610-usb-c-monitor-black1920x1200ha-ti-sw-hdmi-dp-usb-c-rj45-nuevo.html#/5-grado-nuevo,24.0,Inch1,0.053478318998172826
117,"P2422H 23,8"" IPS 16:9 Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB - VESA [Nuevo]",248.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2351665-dell-p2422h-238-ips-169-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-vesa-nuevo.html,23.8,Inch1,0.09596774193548388
118,"E223 E223d 21.5"" FHD LED Docking Monitor Silver - Black(1920x1080) - HA - TI - PI - SW - HDMI - DP - HDCP [Demo]",362.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2351469-hp-hpinc-e223-e223d-215-fhd-led-docking-monitor-silver-black1920x1080-ha-ti-pi-sw-hdmi-dp-hdcp-demo.html,21.5,Inch1,0.05939226519337017
119,"E202 20"" LED IPS 16:9 Monitor Black(1600x900) - HA - TI - SW - PI - VGA - DVI-D - DP - HDMI - VESA [Demo]",198.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2351468-hp-hpinc-e202-20-led-ips-169-monitor-black1600x900-ha-ti-sw-pi-vga-dvi-d-dp-hdmi-vesa-demo.html,20.0,Inch1,0.10101010101010101
120,"UltraSharp U2422H 24"" FHD Black - Silver1920x1080 - HDMI - 2xDP - VESA [Nuevo]",373.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2350508-dell-dell-ultrasharp-u2422h-24-fhd-black-silver1920x1080-hdmi-2xdp-vesa-nuevo.html,24.0,Inch1,0.064343163538874
121,P2421DC 23.8'' QHD 16:9 IPS USB-C Monitor Black(2560x1440)HA - TI - SW - HDMI - DP - USB-C - VESA,342.52,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2349189-2438-dell-dell-p2421dc-238-qhd-169-ips-usb-c-monitor-black2560x1440ha-ti-sw-hdmi-dp-usb-c-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.0694849935770174
122,"P21b G4 20.7"" FHD LED Monitor Black(1920x1080) - TI - VGA - HDMI - VESA - Speakers [Demo]",162.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2349177-hp-hpinc-p21b-g4-207-fhd-led-monitor-black1920x1080-ti-vga-hdmi-vesa-speakers-demo.html,20.7,Inch1,0.12777777777777777
123,"UltraSharp U2722D 27"" 16:9 QHD IPS Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - 2xDP - USB-C - VESA",504.75,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2348224-2384-dell-dell-ultrasharp-u2722d-27-169-qhd-ips-monitor-black2560x1440-ha-ti-sw-pi-hdmi-2xdp-usb-c-vesa-nuevo-5397184505007.html#/5-grado-nuevo,27.0,Inch3,0.05349182763744428
124,"ThinkVision T24i-2L 23.8"" IPS 16:9 Monitor Black(1920x1080) - HA - TI - DP - VGA - HDMI - VESA",271.47,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2347879-2361-lenovo-thinkvision-t24i-2l-238-ips-169-monitor-black1920x1080-ha-ti-dp-vga-hdmi-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.08767082918922901
125,"P2720D 27"" 16:9 QHD IPS Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - DP - VESA [Nuevo]",441.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2344750-dell-dell-p2720d-27-169-qhd-ips-monitor-black2560x1440-ha-ti-sw-pi-hdmi-dp-vesa-nuevo.html,27.0,Inch3,0.061224489795918366
126,"ThinkVision P27h 20 - LED monitor 27"" [Nuevo]",505.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2344300-lenovo-thinkvision-p27h-20-led-monitor-27-nuevo.html,27.0,Inch3,0.053465346534653464
127,"ThinkVision T24i-20 23.8"" IPS 16:9 Monitor Black(1920x1080) - HA - TI - DP - VGA - HDMI - VESA",258.5,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2343393-2005-lenovo-lenovo-thinkvision-t24i-20-238-ips-169-monitor-black1920x1080-ha-ti-dp-vga-hdmi-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.09206963249516441
128,P34hc G4 - P-Series LED monitor - curved - 34 [Demo],499.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2342133-hp-p34hc-g4-p-series-led-monitor-curved-34-demo.html,0.0,Inch1,0.0
129,"E27u G4 - E-Series LED monitor - QHD - 27"" [Demo]",385.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2341739-hp-e27u-g4-e-series-led-monitor-qhd-27-demo.html,27.0,Inch3,0.07012987012987013
130,"E24u G4 23.8"" IPS FHD 16:9 USB-C Monitor Black - Sil(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",324.35,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2341738-1872-hp-hpinc-e24u-g4-238-ips-fhd-169-usb-c-monitor-black-sil1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.07337752427932788
131,"E24t G4 23.8"" IPS FHD 16:9 Touch Monitor Black - Sil(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA [Demo]",332.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2339310-hp-hpinc-e24t-g4-238-ips-fhd-169-touch-monitor-black-sil1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-demo.html,23.8,Inch1,0.07168674698795181
132,"E24t G4 23.8"" IPS FHD 16:9 Touch Monitor Black - Sil(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA [Nuevo]",389.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2339309-hp-hpinc-e24t-g4-238-ips-fhd-169-touch-monitor-black-sil1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html,23.8,Inch1,0.061182519280205655
133,"P22 G4 21.5"" FHD IPS Monitor Black(1920x1080) - TI - VGA - HDMI - DP - VESA [Demo]",183.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2339296-hp-hpinc-p22-g4-215-fhd-ips-monitor-black1920x1080-ti-vga-hdmi-dp-vesa-demo.html,21.5,Inch1,0.11748633879781421
134,"U3421WE Curved 34"" USB-C Hub Monitor 21:9 Black(3440x1440)HA - TI - SW - 2xHDMI - 2xDP - USB-C - RJ45",880.4,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2338980-1678-dell-dell-u3421we-curved-34-led-ips-monitor-219-black3440x1440ha-ti-sw-2xhdmi-2xdp-usb-c-rj45-nuevo-884116381174.html#/5-grado-nuevo,34.0,Inch2,0.03861880963198546
135,"P2720DC 27"" 16:9 QHD IPS USB-C Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - DP - USB-C - VESA",434.04,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2338836-1671-dell-dell-p2720dc-27-169-qhd-ips-usb-c-monitor-black2560x1440-ha-ti-sw-pi-hdmi-dp-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.06220624827204865
136,"P27q G4 27"" QHD IPS 16:9 LED Monitor Black(2560x1440) - HA - TI - SW - PI - VGA - HDMI - VESA [Demo]",288.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2338147-hp-hpinc-p27q-g4-27-qhd-ips-169-led-monitor-black2560x1440-ha-ti-sw-pi-vga-hdmi-vesa-demo.html,27.0,Inch3,0.09375
137,"E27q G4 27"" IPS QuadHD 16:9 Monitor Black - Silver(2560x1440) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",375.4,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2336856-1514-hp-hpinc-e27q-g4-27-ips-quadhd-169-monitor-black-silver2560x1440-ha-ti-sw-pi-vga-hdmi-dp-vesa-demo-194850083655.html#/4-grado-demo,27.0,Inch3,0.07192328183271178
138,"P24v G4 23.8"" 16:9 FHD IPS Monitor Black(1920x1080) - TI - VGA - HDMI - VESA [Demo]",198.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2331197-hp-hpinc-p24v-g4-238-169-fhd-ips-monitor-black1920x1080-ti-vga-hdmi-vesa-demo.html,23.8,Inch1,0.1202020202020202
139,"Mini-in-One 23.8"" IPS LED 16:9 Monitor Black(1920x1020) - TI - DP - VESA [Nuevo]",332.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2330462-hp-hpinc-mini-in-one-238-ips-led-169-monitor-black1920x1020-ti-dp-vesa-nuevo.html,23.8,Inch1,0.07168674698795181
140,"UltraSharp U2720Q 27"" 16:9 4K Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - USB-C - VESA",776.93,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2328700-1100-dell-ultrasharp-u2720q-27-169-4k-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.034752165574762205
141,P2421 24'' WUXGA 16:10 IPS Monitor BLACK(1920x1200)HA - TI - SW - HDMI - DP - DVI - VGA - VESA,258.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2325702-970-dell-p2421-24-wuxga-1610-ips-monitor-black1920x1200ha-ti-sw-hdmi-dp-dvi-vga-vesa-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,24.0,Inch1,0.09302325581395349
142,"E27d G4 27"" QHD Advanced Docking Monitor(2560x1440) - HA - TI - SW - PI - HDMI - DP - HDCP - VESA [Demo]",519.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2325456-hp-hpinc-e27d-g4-27-qhd-advanced-docking-monitor2560x1440-ha-ti-sw-pi-hdmi-dp-hdcp-vesa-demo.html,27.0,Inch3,0.05202312138728324
143,"E24d G4 Advanced Docking Monitor LED monitor - Full HD (1080p) - 23.8"" [Demo]",442.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2325455-hp-e24d-g4-advanced-docking-monitor-led-monitor-full-hd-1080p-238-demo.html,23.8,Inch1,0.05384615384615385
144,"E273d 27"" IPS FHD 16:9 Docking Monitor(1920x1080) - HA - TI - PI - SW - HDMI - VGA - DP - USB-C - VESA [Nuevo]",420.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2324779-hp-hpinc-e273d-27-ips-fhd-169-docking-monitor1920x1080-ha-ti-pi-sw-hdmi-vga-dp-usb-c-vesa-nuevo.html,27.0,Inch3,0.06428571428571428
145,"Mini-in-One 23.8"" IPS LED 16:9 Monitor Black(1920x1020) - TI - DP - VESA [Demo]",652.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2323858-hp-hpinc-mini-in-one-238-ips-led-169-monitor-black1920x1020-ti-dp-vesa-demo.html,23.8,Inch1,0.03650306748466258
146,P2719HC 27'' IPS 16:9 Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB-C - VESA [Nuevo],332.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2320631-dell-dell-p2719hc-27-ips-169-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-c-vesa-nuevo.html,27.0,Inch3,0.08132530120481928
147,HP 27i IPS F 144Hz 1920x1080 1ms [Demo],303.0,MSI,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2320325-msi-hp-27i-ips-f-144hz-1920x1080-1ms-demo.html,0.0,Inch1,0.0
148,"P27h G4 27"" 16:9 FHD IPS Monitor Black(1920x1080) - HA - TI - SW - DP - HDMI - VGA - Speakers [Demo]",229.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2319221-hp-hpinc-p27h-g4-27-169-fhd-ips-monitor-black1920x1080-ha-ti-sw-dp-hdmi-vga-speakers-demo.html,27.0,Inch3,0.11790393013100436
149,"P24h G4 23.8"" 16:9 FHD IPS Monitor Black(1920x1080) - HA - TI - SW - DP - HDMI - VGA - VESA - Speakers",355.83,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2319219-752-hp-hpinc-p24h-g4-238-169-fhd-ips-monitor-black1920x1080-ha-ti-sw-dp-hdmi-vga-vesa-speakers-demo.html#/4-grado-demo,23.8,Inch1,0.0668858724671894
150,"UltraSharp U2719DC 27"" 16:9 QHD Monitor Black(2560x1440) - HA - TI - SW - PI - HDMI - DP - USB-C - VESA [Nuevo]",505.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2316886-dell-ultrasharp-u2719dc-27-169-qhd-monitor-black2560x1440-ha-ti-sw-pi-hdmi-dp-usb-c-vesa-nuevo.html,27.0,Inch3,0.053465346534653464
151,"HC241 Healthcare Edition HC241p 24"" LED Monitor White(1920x1200) - VGA - HDMI - DP - HDCP - USB-A - VESA - Speakers [De",547.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2311676-hp-hpinc-hc241-healthcare-edition-hc241p-24-led-monitor-white1920x1200-vga-hdmi-dp-hdcp-usb-a-vesa-speakers-demo.html,24.0,Inch1,0.043875685557586835
